AC,priority,label-val,between_connectivity,cluster
ER395S,False,0,0,3.0
ER396,False,0,0,0.0
ER397,False,1,0,0.0
ER398,False,0,0,3.0
ER398S,False,0,0,3.0
ER399,False,1,0,3.0
ER400,False,0,0,2.0
ER402,False,1,0,3.0
ER403S,False,0,0,3.0
ER404S,False,0,0,3.0
ER41,False,1,0,0.0
ER410,False,0,0,0.0
ER415,False,1,0,3.0
ER416,False,0,0,1.0
ER417,False,0,0,3.0
ER423,False,0,0,0.0
ER426,False,0,0,0.0
ER428,False,0,0,4.0
ER429,False,1,0,1.0
ER429A,False,0,0,1.0
ER430,False,0,0,4.0
ER432S,False,0,0,4.0
ER433,False,0,0,3.0
ER436,False,1,0,0.0
ER438,False,0,0,3.0
ER440,False,0,0,2.0
ER441,False,0,0,1.0
ER441S,False,0,0,1.0
ER443,False,1,0,4.0
ER444S,False,0,0,0.0
ER446,False,0,0,0.0
ER452,False,0,0,4.0
ER453,False,0,0,2.0
ER454,False,0,0,4.0
ER456,False,0,0,0.0
ER456A,False,1,0,0.0
ER458,False,0,0,1.0
ER459,False,1,0,2.0
ER460,False,0,0,4.0
ER461,False,1,0,4.0
ER462,False,0,0,2.0
ER464,False,0,0,4.0
ER464S,False,0,0,4.0
ER465,False,0,0,2.0
ER468,False,0,0,2.0
ER468S,False,0,0,2.0
ER471,False,0,0,0.0
ER472,False,0,0,0.0
ER473,False,0,0,2.0
ER475,False,0,0,4.0
ER478,False,0,0,3.0
ER478S,False,0,0,3.0
ER479,False,0,0,3.0
ER480,False,1,0,1.0
ER481,False,0,0,2.0
ER481A,False,0,0,2.0
ER482,False,0,0,2.0
ER482A,False,0,0,2.0
ER483,False,0,0,3.0
ER484,False,0,0,2.0
ER492,False,0,0,3.0
ER493,False,0,0,3.0
ER494,False,0,0,3.0
ER495,False,0,0,0.0
ER497,False,0,0,0.0
ER498,False,0,0,0.0
ER499,False,0,0,0.0
ER500,False,0,0,0.0
ER501,False,0,0,0.0
ER51S,False,1,0,1.0
ER524,False,0,0,4.0
ER528,False,0,0,4.0
ER529,False,0,0,3.0
ER533,False,0,0,0.0
ER539,False,0,0,4.0
ER540,False,1,0,1.0
ER541,False,1,0,2.0
ER542,False,1,0,2.0
ER543,False,1,0,0.0
ER544,False,1,0,0.0
ER545,False,1,0,2.0
ER546,False,0,0,4.0
ER548,False,1,0,2.0
ER549,False,1,0,4.0
ER550,False,1,0,0.0
ER551,False,1,0,2.0
ER552,False,1,0,2.0
ER553,False,1,0,4.0
ER554,False,1,0,0.0
ER555,False,1,0,4.0
ER556,False,0,0,4.0
ER557,False,1,0,0.0
ER558,False,0,0,2.0
ER559,False,1,0,2.0
ER56,False,1,0,2.0
ER560,False,1,0,4.0
ER561,False,0,0,4.0
ER563,False,0,0,0.0
ER564,False,1,0,1.0
ER565,False,1,0,1.0
ER567,False,0,0,1.0
ER568,False,0,0,1.0
ER570,False,0,0,1.0
ER571,False,1,0,2.0
ER572,False,0,0,1.0
ER573,False,0,0,1.0
ER574,False,1,0,1.0
ER575,False,1,0,1.0
ER576,False,1,0,1.0
ER58,False,1,0,3.0
ER580,False,0,0,1.0
ER583,False,1,0,1.0
ER584A,False,0,0,4.0
ER585,False,1,0,0.0
ER586,False,1,0,4.0
ER589,False,0,0,1.0
ER591,False,1,0,3.0
ER595,False,1,0,3.0
ER597,False,1,0,3.0
ER598,False,1,0,0.0
ER599,False,1,0,1.0
ER602A,False,1,0,3.0
ER605,False,0,0,1.0
ER606,False,1,0,4.0
ER607,False,1,0,1.0
ER609,False,0,0,1.0
ER610,False,1,0,3.0
ER611,False,0,0,3.0
ER613,False,0,0,2.0
ER614,False,1,0,4.0
ER619,False,0,0,4.0
ER622,False,0,0,4.0
ER624,False,0,0,1.0
ER626,False,0,0,1.0
ER630A,False,0,0,0.0
ER630B,False,0,0,0.0
ER631B,False,0,0,0.0
ER631C,False,0,0,0.0
ER631F,False,0,0,0.0
ER632A,False,0,0,3.0
ER632C,False,0,0,3.0
ER632D,False,0,0,0.0
ER633B,False,0,0,1.0
ER633C,False,0,0,1.0
ER634,False,1,0,3.0
ER639,False,1,0,2.0
ER640,False,0,0,2.0
ER643,False,0,0,4.0
ER67,False,0,0,3.0
ER71,False,0,0,0.0
ER76,False,1,0,2.0
ER79,False,1,0,2.0
ER80,False,1,0,4.0
ER85,False,1,0,4.0
ER93,False,1,0,4.0
EFR1,False,1,0,2.0
EFR10,False,1,0,2.0
EFR100,False,1,0,0.0
EFR104,False,1,0,4.0
EFR105,False,1,0,1.0
EFR106,False,1,0,1.0
EFR108,False,0,0,0.0
EFR109,False,1,0,2.0
EFR11,False,1,0,3.0
EFR111,False,1,0,4.0
EFR113,False,0,0,4.0
EFR114,False,1,0,0.0
EFR115,False,1,0,0.0
EFR117,False,1,0,4.0
EFR12,False,1,0,0.0
EFR122,False,0,0,2.0
EFR126,False,1,0,1.0
EFR127,False,1,0,2.0
EFR13,False,1,0,1.0
EFR130A,False,1,0,4.0
EFR130B,False,1,0,4.0
EFR134,False,1,0,4.0
EFR134A,False,0,0,4.0
EFR134B,False,0,0,4.0
EFR135,False,0,0,3.0
EFR137,False,1,0,3.0
EFR139,False,1,0,0.0
EFR140,False,0,0,4.0
EFR142,False,1,0,3.0
EFR143,False,1,0,3.0
EFR145,False,1,0,2.0
EFR147,False,1,0,4.0
EFR149,False,1,0,2.0
EFR15,False,1,0,3.0
EFR150,False,1,0,0.0
EFR155,False,1,0,4.0
EFR159,False,1,0,4.0
EFR16,False,1,0,0.0
EFR164,False,1,0,3.0
EFR17,False,1,0,3.0
EFR18,False,1,0,0.0
EFR2,False,1,0,2.0
EFR20,False,1,0,3.0
EFR24,False,1,0,2.0
EFR25,False,1,0,4.0
EFR26,False,1,0,2.0
EFR28,False,1,0,0.0
EFR3,False,1,0,2.0
EFR30,False,1,0,0.0
EFR31,False,1,0,0.0
EFR32,False,1,0,0.0
EFR33,False,1,0,3.0
EFR35,False,1,0,1.0
EFR36,False,1,0,3.0
EFR38,False,1,0,4.0
EFR39,False,1,0,3.0
EFR41,False,1,0,0.0
EFR46,False,0,0,2.0
EFR48,False,1,0,3.0
EFR5,False,1,0,0.0
EFR50,False,1,0,0.0
EFR53,False,1,0,4.0
EFR54,False,1,0,3.0
EFR55,False,1,0,3.0
EFR56,False,1,0,3.0
EFR59,False,1,0,2.0
EFR60,False,1,0,4.0
EFR61,False,1,0,4.0
EFR62,False,1,0,4.0
EFR64,False,1,0,0.0
EFR66,False,0,0,0.0
EFR67,False,0,0,1.0
EFR69,False,1,0,4.0
EFR70,False,1,0,2.0
EFR71,False,0,0,0.0
EFR72,False,0,0,4.0
EFR74,False,1,0,0.0
EFR75,False,1,0,0.0
EFR76,False,0,0,4.0
EFR77,False,0,0,0.0
EFR78,False,0,0,4.0
EFR79,False,0,0,4.0
EFR8,False,1,0,3.0
EFR80,False,1,0,4.0
EFR82,False,1,0,0.0
EFR84,False,1,0,2.0
EFR93,False,1,0,1.0
EFR95,False,0,0,1.0
EFR97,False,1,0,1.0
EWR104,False,1,0,1.0
EWR105,False,1,0,3.0
EWR109,False,1,0,2.0
EWR110,False,1,0,1.0
EWR117,False,1,0,0.0
EWR119,False,1,0,3.0
EWR120,False,1,0,3.0
EWR123,False,0,0,4.0
EWR126,False,1,0,4.0
EWR127,False,1,0,2.0
EWR128,False,0,0,4.0
EWR130,False,0,0,4.0
EWR131,False,1,0,0.0
EWR132,False,1,0,1.0
EWR136A,False,0,0,4.0
EWR14,False,0,0,2.0
EWR141,False,1,0,1.0
EWR144,False,1,0,4.0
EWR145,False,0,0,2.0
EWR147,False,1,0,2.0
EWR148,False,1,0,3.0
EWR153,False,1,0,1.0
EWR154,False,1,0,1.0
EWR156,False,1,0,1.0
EWR156A,False,1,0,3.0
EWR157,False,0,0,1.0
EWR158,False,1,0,2.0
EWR159,False,0,0,1.0
EWR161,False,1,0,1.0
EWR162,False,1,0,4.0
EWR162A,False,1,0,3.0
EWR162B,False,0,0,3.0
EWR163,False,1,0,4.0
EWR164A,False,0,0,3.0
EWR164B,False,0,0,3.0
EWR165,False,0,0,0.0
EWR165A,False,1,0,0.0
EWR166,False,1,0,4.0
EWR167,False,0,0,2.0
EWR168,False,0,0,4.0
EWR17,False,1,0,3.0
EWR170,False,1,0,2.0
EWR171,False,0,0,2.0
EWR172,False,1,0,4.0
EWR178,False,1,0,1.0
EWR179,False,1,0,1.0
EWR18,False,0,0,3.0
EWR181,False,0,0,3.0
EWR182,False,1,0,1.0
EWR192,False,0,0,3.0
EWR192A,False,0,0,3.0
EWR194,False,1,0,3.0
EWR20,False,0,0,3.0
EWR20A,False,0,0,3.0
EWR22A,False,1,0,3.0
EWR25,False,1,0,3.0
EWR26,False,0,0,3.0
EWR29,False,1,0,3.0
EWR30,False,1,0,3.0
EWR31,False,1,0,0.0
EWR32,False,0,0,3.0
EWR33,False,0,0,3.0
EWR33A,False,1,0,3.0
EWR35,False,1,0,1.0
EWR41,False,1,0,0.0
EWR42,False,0,0,2.0
EWR43A,False,1,0,1.0
EWR44,False,1,0,2.0
EWR45,False,1,0,3.0
EWR46,False,0,0,4.0
EWR47,False,0,0,3.0
EWR49,False,0,0,1.0
EWR5,False,0,0,0.0
EWR50,False,1,0,1.0
EWR52,False,0,0,1.0
EWR6,False,0,0,3.0
EWR68,False,1,0,2.0
EWR69,False,0,0,2.0
EWR7,False,0,0,4.0
EWR70,False,1,0,1.0
EWR71,False,1,0,4.0
EWR74,False,0,0,0.0
EWR74A,False,1,0,0.0
EWR75,False,0,0,0.0
EWR78,False,0,0,0.0
EWR98,False,0,0,1.0
EWR99,False,0,0,1.0
FR261A,False,0,0,4.0
FR28,False,1,0,0.0
FR626A,False,0,0,3.0
FR627A,False,0,0,3.0
FR629A,False,1,0,3.0
GR124,False,1,0,0.0
GR125,False,1,0,4.0
GR126,False,1,0,4.0
GR127,False,0,0,2.0
GR128,False,1,0,0.0
GR131,False,0,0,4.0
GR132,False,1,0,2.0
GR137,False,1,0,4.0
GR138,False,1,0,1.0
GR139,False,0,0,2.0
GR141,False,0,0,2.0
GR151,False,1,0,4.0
GR153,False,1,0,4.0
GR154,False,1,0,2.0
GR156,False,1,0,1.0
GR158,False,1,0,0.0
GR159,False,1,0,0.0
GR160,False,0,0,1.0
GR162,False,0,0,4.0
GR163,False,1,0,3.0
GR164,False,1,0,1.0
GR165,False,1,0,1.0
GR167,False,0,0,4.0
GR170,False,0,0,4.0
GR175,False,1,0,0.0
GR179,False,0,0,3.0
GR180,False,1,0,1.0
GR181,False,1,0,1.0
GR182,False,0,0,4.0
GR184,False,0,0,1.0
GR185A,False,1,0,3.0
GR185B,False,0,0,3.0
GR185C,False,1,0,3.0
GR186,False,1,0,1.0
GR186A,False,0,0,1.0
GR186C,False,0,0,1.0
GR188,False,1,0,3.0
GR189,False,1,0,3.0
GR190,False,0,0,3.0
GR193,False,0,0,0.0
GR194,False,0,0,4.0
GR196,False,0,0,1.0
GR198,False,0,0,2.0
GR200,False,0,0,4.0
GR204,False,0,0,1.0
GR204A,False,0,0,1.0
GR205,False,0,0,3.0
GR24,False,1,0,4.0
GR26,False,1,0,4.0
GR29A,False,1,0,1.0
GR31A,False,1,0,1.0
GR32A,False,1,0,1.0
GR33A,False,1,0,3.0
GR34A,False,1,0,0.0
GR35A,False,1,0,0.0
GR37A,False,0,0,0.0
GR38A,False,1,0,1.0
GR39A,False,0,0,3.0
GR40A,False,0,0,2.0
GR41A,False,0,0,2.0
GR42A,False,0,0,0.0
GR43A,False,0,0,1.0
GR44A,False,1,0,2.0
GR46A,False,0,0,3.0
GR48A,False,1,0,4.0
GR49A,False,1,0,0.0
GR5,False,0,0,2.0
GR51A,False,1,0,1.0
GR52A,False,1,0,3.0
GR53A,False,0,0,2.0
GR56A,False,1,0,2.0
GR57A,False,1,0,2.0
GR58A,False,1,0,3.0
GR59A,False,0,0,4.0
GR60A,False,0,0,0.0
GR61A,False,1,0,0.0
GR62A,False,1,0,0.0
GR63A,False,1,0,3.0
GR64A,False,0,0,2.0
GR66A,False,1,0,4.0
GR68A,False,1,0,3.0
GR69A,False,1,0,2.0
GR72A,False,1,0,1.0
GR73A,False,0,0,0.0
GR79A,False,0,0,2.0
GR80A,False,1,0,0.0
GMR100,False,0,0,2.0
GMR101,False,0,0,2.0
GMR107,False,0,0,4.0
GMR109,False,0,0,0.0
GMR110,False,0,0,2.0
GMR111,False,0,0,0.0
GMR112,False,0,0,2.0
GMR114,False,1,0,1.0
GMR115,False,0,0,0.0
GMR116,False,0,0,3.0
GMR120,False,1,0,1.0
GMR122,False,0,0,3.0
GMR123,False,0,0,3.0
GMR125,False,0,0,2.0
GMR130,False,0,0,3.0
GMR131,False,1,0,4.0
GMR133,False,0,0,3.0
GMR136,False,0,0,0.0
GMR137,False,1,0,3.0
GMR138,False,0,0,2.0
GMR139,False,1,0,4.0
GMR141,False,1,0,3.0
GMR142,False,1,0,1.0
GMR144,False,1,0,4.0
GMR146,False,1,0,4.0
GMR148,False,1,0,2.0
GMR15,False,0,0,3.0
GMR150,False,1,0,0.0
GMR151,False,1,0,3.0
GMR155,False,1,0,0.0
GMR16,False,0,0,3.0
GMR2,False,1,0,3.0
GMR21,False,0,0,4.0
GMR23,False,1,0,0.0
GMR24,False,1,0,2.0
GMR25,False,0,0,0.0
GMR26,False,1,0,2.0
GMR27,False,0,0,2.0
GMR3,False,0,0,3.0
GMR31,False,1,0,0.0
GMR33,False,1,0,2.0
GMR34,False,1,0,4.0
GMR35,False,0,0,0.0
GMR36,False,1,0,4.0
GMR4,False,0,0,3.0
GMR40,False,1,0,4.0
GMR41,False,1,0,2.0
GMR42,False,1,0,0.0
GMR43,False,1,0,2.0
GMR5,False,1,0,3.0
GMR6,False,1,0,3.0
GMR69,False,0,0,2.0
GMR7,False,0,0,2.0
GMR74,False,0,0,4.0
GMR75,False,1,0,3.0
GMR78,False,0,0,4.0
GMR79,False,0,0,4.0
GMR80,False,1,0,2.0
GMR87,False,1,0,4.0
GMR89,False,0,0,4.0
GMR90,False,0,0,1.0
GMR94,False,1,0,4.0
GMR95,False,1,0,0.0
GSR111,False,1,0,3.0
GSR13,False,1,0,2.0
GSR134,False,1,0,3.0
GSR139,False,1,0,4.0
GSR14,False,0,0,3.0
GSR143A,False,1,0,1.0
GSR145,False,1,0,1.0
GSR15,False,0,0,2.0
GSR156,False,0,0,1.0
GSR157,False,0,0,2.0
GSR16,False,1,0,2.0
GSR160,False,0,0,0.0
GSR161,False,0,0,2.0
GSR167,False,0,0,2.0
GSR168,False,1,0,0.0
GSR169,False,0,0,1.0
GSR17,False,0,0,1.0
GSR172,False,0,0,2.0
GSR173,False,1,0,0.0
GSR174,False,0,0,1.0
GSR176,False,0,0,3.0
GSR18,False,0,0,1.0
GSR180,False,0,0,4.0
GSR182,False,0,0,3.0
GSR186,False,0,0,2.0
GSR187,False,1,0,3.0
GSR19,False,0,0,2.0
GSR190,False,0,0,3.0
GSR191,False,0,0,3.0
GSR195,False,1,0,3.0
GSR196,False,1,0,2.0
GSR197,False,1,0,4.0
GSR2,False,0,0,1.0
GSR20,False,1,0,1.0
GSR200,False,0,0,1.0
GSR201,False,0,0,4.0
GSR204,False,1,0,1.0
GSR22,False,0,0,0.0
GSR26,False,0,0,2.0
GSR27,False,0,0,4.0
GSR28,False,0,0,2.0
GSR29,False,1,0,2.0
GSR30,False,0,0,4.0
GSR32,False,0,0,2.0
GSR33,False,0,0,3.0
GSR35,False,0,0,3.0
GSR36,False,0,0,2.0
GSR37,False,1,0,1.0
GSR39,False,0,0,1.0
GSR4,False,0,0,1.0
GSR40,False,1,0,0.0
GSR41,False,0,0,3.0
GSR43,False,0,0,3.0
GSR45,False,0,0,2.0
GSR46,False,1,0,2.0
GSR47,False,0,0,1.0
GSR49,False,0,0,2.0
GSR5,False,0,0,3.0
GSR50,False,0,0,3.0
GSR51,False,0,0,0.0
GSR52,False,1,0,3.0
GSR54,False,0,0,4.0
GSR55,False,0,0,2.0
GSR57,False,0,0,3.0
GSR59,False,1,0,3.0
GSR60,False,0,0,3.0
GSR61,False,0,0,3.0
GSR62,False,1,0,3.0
GSR63,False,1,0,3.0
GSR64,False,1,0,3.0
GSR66,False,1,0,4.0
GSR67,False,0,0,3.0
GSR68,False,1,0,3.0
GSR69,False,1,0,4.0
GSR7,False,0,0,2.0
GSR71,False,1,0,1.0
GSR72,False,0,0,3.0
GSR73,False,0,0,3.0
HR10,False,0,0,0.0
HR1000,False,0,0,0.0
HR1004,False,1,0,4.0
HR1005,False,1,0,0.0
HR1006,False,0,0,4.0
HR1007,False,0,0,0.0
HR1008,False,0,0,2.0
HR1011,False,0,0,4.0
HR1012,False,0,0,0.0
HR1022,False,1,0,2.0
HR1025,False,1,0,4.0
HR1033,False,1,0,0.0
HR1034,False,0,0,0.0
HR1036,False,0,0,2.0
HR1037,False,1,0,4.0
HR1038,False,1,0,2.0
HR1041,False,0,0,0.0
HR1046,False,1,0,0.0
HR1049,False,0,0,4.0
HR1052,False,1,0,2.0
HR1053,False,0,0,0.0
HR1061,False,0,0,4.0
HR1066,False,1,0,4.0
HR1070,False,1,0,0.0
HR1080,False,0,0,0.0
HR1086,False,0,0,2.0
HR1088,False,0,0,4.0
HR1102,False,0,0,0.0
HR1106,False,1,0,2.0
HR1107,False,1,0,4.0
HR1110,False,0,0,1.0
HR1112,False,1,0,0.0
HR1113,False,1,0,2.0
HR1115,False,0,0,2.0
HR1120,False,0,0,4.0
HR1121,False,0,0,0.0
HR1123,False,0,0,2.0
HR1126,False,0,0,3.0
HR1127,False,0,0,4.0
HR1130,False,0,0,0.0
HR1131,False,1,0,2.0
HR1133,False,0,0,4.0
HR1135,False,0,0,0.0
HR1140,False,0,0,4.0
HR1141,False,0,0,0.0
HR1143,False,0,0,2.0
HR1144,False,0,0,4.0
HR1145,False,0,0,0.0
HR1169,False,0,0,2.0
HR1171,False,0,0,2.0
HR1205,False,0,0,4.0
HR1219,False,0,0,0.0
HR1222,False,0,0,2.0
HR1223,False,0,0,2.0
HR1227,False,0,0,4.0
HR1228,False,0,0,3.0
HR1244,False,1,0,2.0
HR1250,False,1,0,0.0
HR1251,False,0,0,0.0
HR126,False,0,0,4.0
HR1273,False,0,0,0.0
HR1279,False,0,0,2.0
HR1282,False,0,0,2.0
HR1287,False,0,0,4.0
HR1301,False,0,0,0.0
HR1302,False,0,0,0.0
HR1324,False,0,0,2.0
HR1329,False,0,0,4.0
HR1367,False,1,0,0.0
HR1370,False,0,0,0.0
HR1371,False,1,0,2.0
HR1372,False,1,0,4.0
HR1384,False,1,0,0.0
HR1406,False,1,0,4.0
HR1408,False,1,0,0.0
HR1409,False,1,0,2.0
HR1411,False,0,0,2.0
HR1419,False,0,0,4.0
HR144,False,0,0,0.0
HR1477,False,1,0,3.0
HR1480,False,1,0,0.0
HR1502,False,0,0,2.0
HR1504,False,0,0,4.0
HR151,False,1,0,2.0
HR1514,False,1,0,4.0
HR1530,False,1,0,3.0
HR1535,False,0,0,0.0
HR1537,False,0,0,0.0
HR1538,False,1,0,3.0
HR1548,False,1,0,3.0
HR1553,False,0,0,2.0
HR156,False,1,0,2.0
HR1572,False,1,0,3.0
HR1577,False,0,0,4.0
HR1585,False,0,0,4.0
HR1598,False,0,0,0.0
HR1632,False,0,0,0.0
HR1634,False,1,0,0.0
HR1652,False,1,0,2.0
HR1660,False,0,0,3.0
HR1664,False,0,0,2.0
HR1665,False,0,0,2.0
HR1684,False,1,0,3.0
HR1686,False,0,0,3.0
HR1688,False,1,0,2.0
HR17,False,0,0,2.0
HR1703,False,1,0,0.0
HR1705,False,1,0,2.0
HR1707,False,0,0,0.0
HR1710,False,0,0,2.0
HR1719,False,0,0,0.0
HR1722,False,0,0,4.0
HR1736,False,1,0,3.0
HR1737,False,1,0,0.0
HR1738,False,0,0,0.0
HR1746,False,0,0,2.0
HR1757,False,1,0,4.0
HR1765,False,1,0,3.0
HR1768,False,1,0,3.0
HR1776,False,1,0,2.0
HR1777,False,0,0,4.0
HR1796,False,1,0,3.0
HR1818,False,0,0,2.0
HR1821,False,1,0,0.0
HR1826,False,0,0,4.0
HR1833,False,0,0,0.0
HR1837,False,1,0,2.0
HR1851,False,0,0,2.0
HR1854,False,0,0,4.0
HR1859,False,1,0,4.0
HR1860,False,0,0,0.0
HR1864,False,0,0,2.0
HR1865,False,1,0,0.0
HR1866,False,0,0,4.0
HR1868,False,1,0,2.0
HR1870,False,0,0,0.0
HR1873,False,1,0,4.0
HR1886,False,0,0,2.0
HR1891,False,0,0,0.0
HR1906,False,1,0,2.0
HR1913,False,0,0,4.0
HR1918,False,0,0,0.0
HR1920,False,0,0,2.0
HR1922,False,0,0,4.0
HR1923,False,0,0,0.0
HR1924,False,0,0,2.0
HR1926,False,0,0,3.0
HR1933,False,0,0,4.0
HR1947,False,1,0,0.0
HR1948,False,0,0,2.0
HR1952,False,0,0,4.0
HR1956,False,0,0,0.0
HR1957,False,0,0,4.0
HR1958,False,1,0,4.0
HR1962,False,1,0,0.0
HR1963,False,1,0,2.0
HR1964,False,1,0,4.0
HR1968,False,0,0,3.0
HR1969,False,1,0,4.0
HR1972,False,1,0,0.0
HR1973,False,1,0,2.0
HR1974,False,1,0,4.0
HR1976,False,1,0,0.0
HR1979,False,1,0,2.0
HR1980,False,1,0,4.0
HR1981,False,0,0,0.0
HR1982,False,0,0,3.0
HR1987,False,1,0,3.0
HR1990,False,0,0,4.0
HR1991,False,1,0,0.0
HR1995,False,0,0,0.0
HR2000,False,1,0,2.0
HR2002,False,0,0,3.0
HR2006,False,1,0,2.0
HR2007,False,0,0,3.0
HR2008,False,1,0,4.0
HR2015,False,1,0,0.0
HR2017,False,0,0,0.0
HR2022,False,0,0,0.0
HR2023,False,0,0,4.0
HR2024,False,0,0,1.0
HR2027,False,1,0,2.0
HR2029,False,1,0,4.0
HR2033,False,0,0,3.0
HR2036,False,0,0,2.0
HR2037,False,1,0,3.0
HR2039,False,1,0,0.0
HR2044,False,0,0,4.0
HR2045,False,1,0,2.0
HR2046,False,0,0,3.0
HR2050,False,0,0,0.0
HR2051,False,1,0,4.0
HR2053,False,1,0,0.0
HR2060,False,1,0,2.0
HR2061,False,0,0,0.0
HR2068,False,0,0,2.0
HR2075,False,1,0,4.0
HR2078,False,1,0,4.0
HR2079,False,0,0,4.0
HR2081,False,0,0,2.0
HR2086,False,0,0,4.0
HR2089,False,1,0,0.0
HR2096,False,1,0,2.0
HR2100,False,0,0,0.0
HR2106,False,1,0,0.0
HR2108,False,0,0,0.0
HR2112,False,0,0,2.0
HR2113,False,1,0,3.0
HR2117,False,1,0,0.0
HR2118,False,1,0,2.0
HR2130,False,1,0,4.0
HR2132,False,0,0,4.0
HR2137,False,0,0,0.0
HR2138,False,0,0,2.0
HR2145,False,0,0,2.0
HR2146,False,0,0,4.0
HR2148,False,0,0,0.0
HR2150,False,1,0,0.0
HR2151,False,1,0,3.0
HR2155,False,1,0,4.0
HR2156,False,0,0,2.0
HR2161,False,0,0,0.0
HR2164,False,0,0,2.0
HR2165,False,0,0,2.0
HR2207,False,0,0,4.0
HR2285,False,1,0,1.0
HR2286,False,0,0,0.0
HR2291,False,0,0,2.0
HR2292,False,1,0,4.0
HR2299,False,1,0,3.0
HR2306,False,0,0,4.0
HR2313,False,0,0,1.0
HR2320,False,1,0,4.0
HR2335,False,1,0,4.0
HR2338,False,0,0,0.0
HR2341,False,0,0,2.0
HR2343,False,1,0,0.0
HR2350,False,1,0,2.0
HR2376,False,0,0,4.0
HR2381,False,0,0,0.0
HR2382,False,1,0,0.0
HR2386,False,0,0,0.0
HR2392,False,1,0,3.0
HR2394,False,0,0,2.0
HR24,False,1,0,3.0
HR2404,False,0,0,4.0
HR2413,False,1,0,3.0
HR2424,False,1,0,2.0
HR2429,False,1,0,4.0
HR2447,False,0,0,3.0
HR2457,False,0,0,2.0
HR2465,False,0,0,4.0
HR247,False,1,0,0.0
HR2473,False,1,0,2.0
HR2480,False,0,0,0.0
HR2488,False,0,0,3.0
HR2495,False,0,0,2.0
HR2501,False,0,0,4.0
HR259,False,0,0,0.0
HR269,False,1,0,3.0
HR2845,False,0,0,2.0
HR287,False,0,0,4.0
HR2873B,False,1,0,3.0
HR2882,False,0,0,0.0
HR2887,False,0,0,4.0
HR2890,False,1,0,4.0
HR2894,False,1,0,0.0
HR2898,False,1,0,1.0
HR2904,False,1,0,2.0
HR2906,False,1,0,4.0
HR2908,False,0,0,0.0
HR2910,False,0,0,2.0
HR2911,False,0,0,4.0
HR2912,False,0,0,2.0
HR2913,False,1,0,0.0
HR2917,False,1,0,3.0
HR2920,False,0,0,4.0
HR2921,False,1,0,3.0
HR2926,False,0,0,4.0
HR2928,False,0,0,0.0
HR2930,False,0,0,2.0
HR2932,False,1,0,0.0
HR2934,False,0,0,0.0
HR2935,False,0,0,2.0
HR2951,False,0,0,4.0
HR2970,False,1,0,2.0
HR2976,False,0,0,0.0
HR2977,False,0,0,2.0
HR2978,False,1,0,4.0
HR2990,False,1,0,4.0
HR2994,False,0,0,0.0
HR3000,False,1,0,0.0
HR3007,False,1,0,4.0
HR3010,False,0,0,2.0
HR3018,False,1,0,0.0
HR3023A,False,0,0,4.0
HR3028,False,1,0,2.0
HR3030,False,0,0,0.0
HR3046,False,0,0,4.0
HR3047,False,0,0,0.0
HR3050A,False,1,0,2.0
HR3051,False,1,0,0.0
HR3056,False,0,0,2.0
HR3058,False,1,0,2.0
HR3063,False,0,0,4.0
HR3066,False,0,0,0.0
HR3067,False,0,0,2.0
HR3070,False,1,0,0.0
HR3072,False,0,0,4.0
HR3073,False,0,0,3.0
HR3074,False,1,0,4.0
HR3085,False,1,0,2.0
HR3088,False,0,0,0.0
HR3096,False,0,0,2.0
HR3098,False,0,0,2.0
HR3107,False,0,0,4.0
HR3111,False,0,0,3.0
HR3112B,False,0,0,0.0
HR3123,False,0,0,3.0
HR3124,False,0,0,2.0
HR3134,False,1,0,2.0
HR3135,False,1,0,1.0
HR3136,False,1,0,2.0
HR3140,False,1,0,0.0
HR3149,False,1,0,0.0
HR3153,False,1,0,2.0
HR3156,False,0,0,4.0
HR3159,False,1,0,1.0
HR3170,False,0,0,0.0
HR3171,False,0,0,2.0
HR3172,False,0,0,4.0
HR3173A,False,1,0,2.0
HR3175,False,1,0,0.0
HR3176,False,0,0,0.0
HR3178,False,1,0,3.0
HR3179,False,1,0,4.0
HR324,False,0,0,0.0
HR330,False,0,0,2.0
HR3319,False,0,0,4.0
HR3320,False,0,0,4.0
HR337,False,0,0,0.0
HR3376B,False,1,0,0.0
HR3445C,False,0,0,2.0
HR3461D,False,1,0,2.0
HR3500C,False,0,0,0.0
HR3548D,False,1,0,4.0
HR3597B,False,0,0,2.0
HR3651D,False,1,0,0.0
HR369,False,0,0,4.0
HR376,False,0,0,0.0
HR377,False,0,0,2.0
HR424,False,1,0,2.0
HR4394C,False,1,0,4.0
HR4403C,False,1,0,0.0
HR4456D,False,1,0,0.0
HR4523B,False,0,0,4.0
HR4660B,False,1,0,2.0
HR4694B,False,1,0,4.0
HR4730,False,1,0,0.0
HR4730A,False,1,0,3.0
HR532,False,1,0,3.0
HR535,False,0,0,0.0
HR54,False,1,0,0.0
HR5514A,False,1,0,2.0
HR5516A,False,0,0,0.0
HR5517A,False,0,0,2.0
HR5518A,False,1,0,4.0
HR5522A,False,1,0,3.0
HR5524A,False,1,0,0.0
HR5525A,False,0,0,4.0
HR5526A,False,0,0,0.0
HR5529A,False,1,0,3.0
HR5530A,False,1,0,4.0
HR5532A,False,1,0,0.0
HR5536A,False,1,0,2.0
HR5537A,False,0,0,2.0
HR5542A,False,0,0,4.0
HR5545A,False,1,0,1.0
